player_id,name,name_normalized,birth_date,nationality,position,foot,height_cm,weight_kg,source,source_id
fbref_juan-jesus__napoli,Juan Jesus,juan jesus,,BRA,DF,,,,fbref,juan-jesus__napoli
fbref_ainsley-maitland-niles__roma,Ainsley Maitland-Niles,ainsley maitland-niles,,ENG,"MF,DF",,,,fbref,ainsley-maitland-niles__roma
fbref_cristian-volpato__roma,Cristian Volpato,cristian volpato,,ITA,MF,,,,fbref,cristian-volpato__roma
fbref_dimitrios-keramitsis__roma,Dimitrios Keramitsis,dimitrios keramitsis,,GRE,DF,,,,fbref,dimitrios-keramitsis__roma
fbref_eldor-shomurodov__roma,Eldor Shomurodov,eldor shomurodov,,UZB,"FW,MF",,,,fbref,eldor-shomurodov__roma
fbref_felix-afena-gyan__roma,Felix Afena-Gyan,felix afena-gyan,,GHA,"MF,FW",,,,fbref,felix-afena-gyan__roma
fbref_matias-vina__roma,Matías Viña,matias vina,,URU,"DF,MF",,,,fbref,matias-vina__roma
fbref_nicolo-zaniolo__roma,Nicolò Zaniolo,nicolo zaniolo,,ITA,"FW,MF",,,,fbref,nicolo-zaniolo__roma
fbref_sergio-oliveira__roma,Sérgio Oliveira,sergio oliveira,,POR,MF,,,,fbref,sergio-oliveira__roma
fbref_tammy-abraham__roma,Tammy Abraham,tammy abraham,,ENG,FW,,,,fbref,tammy-abraham__roma
fbref_alessandro-russo__salernitana,Alessandro Russo,alessandro russo,,ITA,MF,,,,fbref,alessandro-russo__salernitana
fbref_andrea-schiavone__salernitana,Andrea Schiavone,andrea schiavone,,ITA,MF,,,,fbref,andrea-schiavone__salernitana
fbref_andrei-motoc__salernitana,Andrei Motoc,andrei motoc,,MDA,DF,,,,fbref,andrei-motoc__salernitana
fbref_cedric-gondo__salernitana,Cedric Gondo,cedric gondo,,CIV,FW,,,,fbref,cedric-gondo__salernitana
fbref_diego-perotti__salernitana,Diego Perotti,diego perotti,,ARG,MF,,,,fbref,diego-perotti__salernitana
fbref_edoardo-vergani__salernitana,Edoardo Vergani,edoardo vergani,,ITA,MF,,,,fbref,edoardo-vergani__salernitana
fbref_emil-bohinen__salernitana,Emil Bohinen,emil bohinen,,NOR,MF,,,,fbref,emil-bohinen__salernitana
fbref_federico-bonazzoli__salernitana,Federico Bonazzoli,federico bonazzoli,,ITA,"FW,MF",,,,fbref,federico-bonazzoli__salernitana
fbref_federico-fazio__salernitana,Federico Fazio,federico fazio,,ARG,DF,,,,fbref,federico-fazio__salernitana
fbref_filippo-delli-carri__salernitana,Filippo Delli Carri,filippo delli carri,,ITA,DF,,,,fbref,filippo-delli-carri__salernitana
fbref_francesco-di-tacchio__salernitana,Francesco Di Tacchio,francesco di tacchio,,ITA,"MF,DF",,,,fbref,francesco-di-tacchio__salernitana
fbref_franck-ribery__salernitana,Franck Ribéry,franck ribery,,FRA,"MF,FW",,,,fbref,franck-ribery__salernitana
fbref_freddie-veseli__salernitana,Freddie Veseli,freddie veseli,,ALB,DF,,,,fbref,freddie-veseli__salernitana
fbref_grigoris-kastanos__salernitana,Grigoris Kastanos,grigoris kastanos,,CYP,"MF,FW",,,,fbref,grigoris-kastanos__salernitana
fbref_ivan-radovanovic__salernitana,Ivan Radovanović,ivan radovanovic,,SRB,"DF,MF",,,,fbref,ivan-radovanovic__salernitana
fbref_joel-obi__salernitana,Joel Obi,joel obi,,NGA,MF,,,,fbref,joel-obi__salernitana
fbref_julian-kristoffersen__salernitana,Julian Kristoffersen,julian kristoffersen,,NOR,FW,,,,fbref,julian-kristoffersen__salernitana
fbref_lassana-coulibaly__salernitana,Lassana Coulibaly,lassana coulibaly,,MLI,MF,,,,fbref,lassana-coulibaly__salernitana
fbref_leonardo-capezzi__salernitana,Leonardo Capezzi,leonardo capezzi,,ITA,MF,,,,fbref,leonardo-capezzi__salernitana
fbref_luca-ranieri__salernitana,Luca Ranieri,luca ranieri,,ITA,"DF,MF",,,,fbref,luca-ranieri__salernitana
fbref_luka-bogdan__salernitana,Luka Bogdan,luka bogdan,,CRO,DF,,,,fbref,luka-bogdan__salernitana
fbref_lys-mousset__salernitana,Lys Mousset,lys mousset,,FRA,"MF,FW",,,,fbref,lys-mousset__salernitana
fbref_mamadou-coulibaly__salernitana,Mamadou Coulibaly,mamadou coulibaly,,SEN,MF,,,,fbref,mamadou-coulibaly__salernitana
fbref_mario-perrone__salernitana,Mario Perrone,mario perrone,,ITA,DF,,,,fbref,mario-perrone__salernitana
fbref_matteo-ruggeri__salernitana,Matteo Ruggeri,matteo ruggeri,,ITA,"MF,DF",,,,fbref,matteo-ruggeri__salernitana
fbref_mikael__salernitana,Mikael,mikael,,BRA,FW,,,,fbref,mikael__salernitana
fbref_milan-duric__salernitana,Milan Đurić,milan duric,,BIH,FW,,,,fbref,milan-duric__salernitana
fbref_nadir-zortea__salernitana,Nadir Zortea,nadir zortea,,ITA,"MF,DF",,,,fbref,nadir-zortea__salernitana
fbref_norbert-gyomber__salernitana,Norbert Gyömbér,norbert gyomber,,SVK,DF,,,,fbref,norbert-gyomber__salernitana
fbref_pasquale-mazzocchi__salernitana,Pasquale Mazzocchi,pasquale mazzocchi,,ITA,"MF,DF",,,,fbref,pasquale-mazzocchi__salernitana
fbref_pawel-jaroszynski__salernitana,Paweł Jaroszyński,pawel jaroszynski,,POL,DF,,,,fbref,pawel-jaroszynski__salernitana
fbref_radu-dragusin__salernitana,Radu Drăgușin,radu dragusin,,ROU,DF,,,,fbref,radu-dragusin__salernitana
fbref_ramzi-aya__salernitana,Ramzi Aya,ramzi aya,,ITA,DF,,,,fbref,ramzi-aya__salernitana
fbref_riccardo-gagliolo__salernitana,Riccardo Gagliolo,riccardo gagliolo,,SWE,"DF,MF",,,,fbref,riccardo-gagliolo__salernitana
fbref_simeon-nwankwo__salernitana,Simeon Nwankwo,simeon nwankwo,,NGA,FW,,,,fbref,simeon-nwankwo__salernitana
fbref_simone-verdi__salernitana,Simone Verdi,simone verdi,,ITA,"MF,FW",,,,fbref,simone-verdi__salernitana
fbref_stefan-strandberg__salernitana,Stefan Strandberg,stefan strandberg,,NOR,DF,,,,fbref,stefan-strandberg__salernitana
fbref_wajdi-kechrida__salernitana,Wajdi Kechrida,wajdi kechrida,,TUN,"MF,DF",,,,fbref,wajdi-kechrida__salernitana
fbref_ederson__salernitana,Éderson,ederson,,BRA,MF,,,,fbref,ederson__salernitana
fbref_abdelhamid-sabiri__sampdoria,Abdelhamid Sabiri,abdelhamid sabiri,,MAR,"MF,FW",,,,fbref,abdelhamid-sabiri__sampdoria
fbref_andrea-conti__sampdoria,Andrea Conti,andrea conti,,ITA,MF,,,,fbref,andrea-conti__sampdoria
fbref_francesco-caputo__sampdoria,Francesco Caputo,francesco caputo,,ITA,FW,,,,fbref,francesco-caputo__sampdoria
fbref_gerard-yepes__sampdoria,Gerard Yepes,gerard yepes,,ESP,MF,,,,fbref,gerard-yepes__sampdoria
fbref_giangiacomo-magnani__sampdoria,Giangiacomo Magnani,giangiacomo magnani,,ITA,DF,,,,fbref,giangiacomo-magnani__sampdoria
fbref_julian-chabot__sampdoria,Julian Chabot,julian chabot,,GER,DF,,,,fbref,julian-chabot__sampdoria
fbref_nicola-murru__sampdoria,Nicola Murru,nicola murru,,ITA,DF,,,,fbref,nicola-murru__sampdoria
fbref_radu-dragusin__sampdoria,Radu Drăgușin,radu dragusin,,ROU,DF,,,,fbref,radu-dragusin__sampdoria
fbref_riccardo-ciervo__sampdoria,Riccardo Ciervo,riccardo ciervo,,ITA,MF,,,,fbref,riccardo-ciervo__sampdoria
fbref_ronaldo-vieira__sampdoria,Ronaldo Vieira,ronaldo vieira,,GNB,MF,,,,fbref,ronaldo-vieira__sampdoria
fbref_sebastian-giovinco__sampdoria,Sebastian Giovinco,sebastian giovinco,,ITA,"FW,MF",,,,fbref,sebastian-giovinco__sampdoria
fbref_simone-trimboli__sampdoria,Simone Trimboli,simone trimboli,,ITA,MF,,,,fbref,simone-trimboli__sampdoria
fbref_stefano-sensi__sampdoria,Stefano Sensi,stefano sensi,,ITA,"MF,FW",,,,fbref,stefano-sensi__sampdoria
fbref_tomas-rincon__sampdoria,Tomás Rincón,tomas rincon,,VEN,MF,,,,fbref,tomas-rincon__sampdoria
fbref_vladyslav-supriaha__sampdoria,Vladyslav Supriaha,vladyslav supriaha,,UKR,FW,,,,fbref,vladyslav-supriaha__sampdoria
fbref_abdou-harroui__sassuolo,Abdou Harroui,abdou harroui,,NED,MF,,,,fbref,abdou-harroui__sassuolo
fbref_davide-frattesi__sassuolo,Davide Frattesi,davide frattesi,,ITA,MF,,,,fbref,davide-frattesi__sassuolo
fbref_edoardo-goldaniga__sassuolo,Edoardo Goldaniga,edoardo goldaniga,,ITA,DF,,,,fbref,edoardo-goldaniga__sassuolo
fbref_emil-ceide__sassuolo,Emil Ceide,emil ceide,,NOR,FW,,,,fbref,emil-ceide__sassuolo
fbref_gianluca-scamacca__sassuolo,Gianluca Scamacca,gianluca scamacca,,ITA,FW,,,,fbref,gianluca-scamacca__sassuolo
fbref_luigi-samele__sassuolo,Luigi Samele,luigi samele,,ITA,FW,,,,fbref,luigi-samele__sassuolo
fbref_matheus-henrique__sassuolo,Matheus Henrique,matheus henrique,,BRA,MF,,,,fbref,matheus-henrique__sassuolo
fbref_ruan__sassuolo,Ruan,ruan,,BRA,DF,,,,fbref,ruan__sassuolo
fbref_aimar-sher__spezia,Aimar Sher,aimar sher,,IRQ,MF,,,,fbref,aimar-sher__spezia
fbref_arkadiusz-reca__spezia,Arkadiusz Reca,arkadiusz reca,,POL,"DF,MF",,,,fbref,arkadiusz-reca__spezia
fbref_aurelien-nguiamba__spezia,Aurélien Nguiamba,aurelien nguiamba,,FRA,MF,,,,fbref,aurelien-nguiamba__spezia
fbref_dimitris-nikolaou__spezia,Dimitris Nikolaou,dimitris nikolaou,,GRE,DF,,,,fbref,dimitris-nikolaou__spezia
fbref_david-strelec__spezia,Dávid Strelec,david strelec,,SVK,"MF,FW",,,,fbref,david-strelec__spezia
fbref_ebrima-colley__spezia,Ebrima Colley,ebrima colley,,GAM,"FW,MF",,,,fbref,ebrima-colley__spezia
fbref_eddie-salcedo__spezia,Eddie Salcedo,eddie salcedo,,ITA,"MF,FW",,,,fbref,eddie-salcedo__spezia
fbref_jakub-kiwior__spezia,Jakub Kiwior,jakub kiwior,,POL,MF,,,,fbref,jakub-kiwior__spezia
fbref_janis-antiste__spezia,Janis Antiste,janis antiste,,FRA,"FW,MF",,,,fbref,janis-antiste__spezia
fbref_kelvin-amian__spezia,Kelvin Amian,kelvin amian,,FRA,DF,,,,fbref,kelvin-amian__spezia
fbref_mehdi-bourabia__spezia,Mehdi Bourabia,mehdi bourabia,,MAR,MF,,,,fbref,mehdi-bourabia__spezia
fbref_nicolo-bertola__spezia,Nicolò Bertola,nicolo bertola,,ITA,DF,,,,fbref,nicolo-bertola__spezia
fbref_petko-hristov__spezia,Petko Hristov,petko hristov,,BUL,DF,,,,fbref,petko-hristov__spezia
fbref_rey-manaj__spezia,Rey Manaj,rey manaj,,ALB,FW,,,,fbref,rey-manaj__spezia
fbref_samuel-mraz__spezia,Samuel Mráz,samuel mraz,,SVK,FW,,,,fbref,samuel-mraz__spezia
fbref_suf-podgoreanu__spezia,Suf Podgoreanu,suf podgoreanu,,ISR,MF,,,,fbref,suf-podgoreanu__spezia
fbref_viktor-kovalenko__spezia,Viktor Kovalenko,viktor kovalenko,,UKR,MF,,,,fbref,viktor-kovalenko__spezia
fbref_ben-lhassine-kone__torino,Ben Lhassine Kone,ben lhassine kone,,CIV,MF,,,,fbref,ben-lhassine-kone__torino
fbref_david-zima__torino,David Zima,david zima,,CZE,DF,,,,fbref,david-zima__torino
fbref_demba-seck__torino,Demba Seck,demba seck,,SEN,MF,,,,fbref,demba-seck__torino
fbref_dennis-praet__torino,Dennis Praet,dennis praet,,BEL,MF,,,,fbref,dennis-praet__torino
fbref_josip-brekalo__torino,Josip Brekalo,josip brekalo,,CRO,MF,,,,fbref,josip-brekalo__torino
fbref_koffi-djidji__torino,Koffi Djidji,koffi djidji,,CIV,DF,,,,fbref,koffi-djidji__torino
fbref_magnus-warming__torino,Magnus Warming,magnus warming,,DEN,FW,,,,fbref,magnus-warming__torino
fbref_marko-pjaca__torino,Marko Pjaca,marko pjaca,,CRO,MF,,,,fbref,marko-pjaca__torino
fbref_ola-aina__torino,Ola Aina,ola aina,,NGA,MF,,,,fbref,ola-aina__torino
fbref_pietro-pellegri__torino,Pietro Pellegri,pietro pellegri,,ITA,FW,,,,fbref,pietro-pellegri__torino
fbref_samuele-ricci__torino,Samuele Ricci,samuele ricci,,ITA,MF,,,,fbref,samuele-ricci__torino
fbref_tommaso-pobega__torino,Tommaso Pobega,tommaso pobega,,ITA,MF,,,,fbref,tommaso-pobega__torino
fbref_beto__udinese,Beto,beto,,GNB,FW,,,,fbref,beto__udinese
fbref_brandon-soppy__udinese,Brandon Soppy,brandon soppy,,FRA,MF,,,,fbref,brandon-soppy__udinese
fbref_destiny-udogie__udinese,Destiny Udogie,destiny udogie,,ITA,"MF,DF",,,,fbref,destiny-udogie__udinese
fbref_filip-benkovic__udinese,Filip Benković,filip benkovic,,CRO,DF,,,,fbref,filip-benkovic__udinese
fbref_isaac-success__udinese,Isaac Success,isaac success,,NGA,FW,,,,fbref,isaac-success__udinese
fbref_lazar-samardzic__udinese,Lazar Samardzic,lazar samardzic,,SRB,MF,,,,fbref,lazar-samardzic__udinese
fbref_nehuen-perez__udinese,Nehuén Pérez,nehuen perez,,ARG,DF,,,,fbref,nehuen-perez__udinese
fbref_pablo-mari__udinese,Pablo Marí,pablo mari,,ESP,DF,,,,fbref,pablo-mari__udinese
fbref_riccardo-pinzi__udinese,Riccardo Pinzi,riccardo pinzi,,ITA,MF,,,,fbref,riccardo-pinzi__udinese
fbref_simone-pafundi__udinese,Simone Pafundi,simone pafundi,,ITA,FW,,,,fbref,simone-pafundi__udinese
fbref_ales-mateju__venezia,Aleš Matějů,ales mateju,,CZE,"DF,MF",,,,fbref,ales-mateju__venezia
fbref_antonio-vacca__venezia,Antonio Vacca,antonio vacca,,ITA,MF,,,,fbref,antonio-vacca__venezia
fbref_arnor-sigurdsson__venezia,Arnór Sigurðsson,arnor sigurdsson,,ISL,"FW,MF",,,,fbref,arnor-sigurdsson__venezia
fbref_bjarki-bjarkason__venezia,Bjarki Bjarkason,bjarki bjarkason,,ISL,MF,,,,fbref,bjarki-bjarkason__venezia
fbref_cristian-molinaro__venezia,Cristian Molinaro,cristian molinaro,,ITA,DF,,,,fbref,cristian-molinaro__venezia
fbref_daan-heymans__venezia,Daan Heymans,daan heymans,,BEL,MF,,,,fbref,daan-heymans__venezia
fbref_david-okereke__venezia,David Okereke,david okereke,,NGA,"FW,MF",,,,fbref,david-okereke__venezia
fbref_david-schnegg__venezia,David Schnegg,david schnegg,,AUT,DF,,,,fbref,david-schnegg__venezia
fbref_dennis-johnsen__venezia,Dennis Johnsen,dennis johnsen,,NOR,"FW,MF",,,,fbref,dennis-johnsen__venezia
fbref_domen-crnigoj__venezia,Domen Črnigoj,domen crnigoj,,SVN,MF,,,,fbref,domen-crnigoj__venezia
fbref_dor-peretz__venezia,Dor Peretz,dor peretz,,ISR,MF,,,,fbref,dor-peretz__venezia
fbref_ethan-ampadu__venezia,Ethan Ampadu,ethan ampadu,,WAL,"MF,DF",,,,fbref,ethan-ampadu__venezia
fbref_francesco-di-mariano__venezia,Francesco Di Mariano,francesco di mariano,,ITA,FW,,,,fbref,francesco-di-mariano__venezia
fbref_francesco-forte__venezia,Francesco Forte,francesco forte,,ITA,FW,,,,fbref,francesco-forte__venezia
fbref_gianluca-busio__venezia,Gianluca Busio,gianluca busio,,USA,MF,,,,fbref,gianluca-busio__venezia
fbref_hilmir-mikaelsson__venezia,Hilmir Mikaelsson,hilmir mikaelsson,,ISL,FW,,,,fbref,hilmir-mikaelsson__venezia
fbref_issa-bah__venezia,Issa Bah,issa bah,,LUX,FW,,,,fbref,issa-bah__venezia
fbref_jacopo-dezi__venezia,Jacopo Dezi,jacopo dezi,,ITA,MF,,,,fbref,jacopo-dezi__venezia
fbref_jean-pierre-nsame__venezia,Jean-Pierre Nsame,jean-pierre nsame,,CMR,FW,,,,fbref,jean-pierre-nsame__venezia
fbref_luca-fiordilino__venezia,Luca Fiordilino,luca fiordilino,,ITA,MF,,,,fbref,luca-fiordilino__venezia
fbref_marco-modolo__venezia,Marco Modolo,marco modolo,,ITA,DF,,,,fbref,marco-modolo__venezia
fbref_mattia-aramu__venezia,Mattia Aramu,mattia aramu,,ITA,"MF,FW",,,,fbref,mattia-aramu__venezia
fbref_mattia-caldara__venezia,Mattia Caldara,mattia caldara,,ITA,DF,,,,fbref,mattia-caldara__venezia
fbref_maximilian-ullmann__venezia,Maximilian Ullmann,maximilian ullmann,,AUT,"MF,DF",,,,fbref,maximilian-ullmann__venezia
fbref_michael-svoboda__venezia,Michael Svoboda,michael svoboda,,AUT,DF,,,,fbref,michael-svoboda__venezia
fbref_mickael-cuisance__venezia,Mickaël Cuisance,mickael cuisance,,FRA,MF,,,,fbref,mickael-cuisance__venezia
fbref_nani__venezia,Nani,nani,,POR,"MF,FW",,,,fbref,nani__venezia
fbref_nicolas-galazzi__venezia,Nicolas Galazzi,nicolas galazzi,,ITA,MF,,,,fbref,nicolas-galazzi__venezia
fbref_pasquale-mazzocchi__venezia,Pasquale Mazzocchi,pasquale mazzocchi,,ITA,DF,,,,fbref,pasquale-mazzocchi__venezia
fbref_patrick-leal__venezia,Patrick Leal,patrick leal,,USA,MF,,,,fbref,patrick-leal__venezia
fbref_pietro-ceccaroni__venezia,Pietro Ceccaroni,pietro ceccaroni,,ITA,DF,,,,fbref,pietro-ceccaroni__venezia
fbref_ridgeciano-haps__venezia,Ridgeciano Haps,ridgeciano haps,,SUR,"DF,MF",,,,fbref,ridgeciano-haps__venezia
fbref_sofian-kiyine__venezia,Sofian Kiyine,sofian kiyine,,MAR,"MF,FW",,,,fbref,sofian-kiyine__venezia
fbref_tanner-tessmann__venezia,Tanner Tessmann,tanner tessmann,,USA,MF,,,,fbref,tanner-tessmann__venezia
fbref_thomas-henry__venezia,Thomas Henry,thomas henry,,FRA,FW,,,,fbref,thomas-henry__venezia
fbref_tyronne-ebuehi__venezia,Tyronne Ebuehi,tyronne ebuehi,,NGA,DF,,,,fbref,tyronne-ebuehi__venezia
fbref_alessandro-schopf__arminia,Alessandro Schöpf,alessandro schopf,,AUT,"MF,FW",,,,fbref,alessandro-schopf__arminia
fbref_andres-andrade-cedeno__arminia,Andrés Andrade Cedeño,andres andrade cedeno,,PAN,DF,,,,fbref,andres-andrade-cedeno__arminia
fbref_bryan-lasme__arminia,Bryan Lasme,bryan lasme,,FRA,"FW,MF",,,,fbref,bryan-lasme__arminia
fbref_burak-ince__arminia,Burak İnce,burak ince,,TUR,FW,,,,fbref,burak-ince__arminia
fbref_edimilson-fernandes__arminia,Edimilson Fernandes,edimilson fernandes,,SUI,MF,,,,fbref,edimilson-fernandes__arminia
fbref_florian-kruger__arminia,Florian Krüger,florian kruger,,GER,"MF,FW",,,,fbref,florian-kruger__arminia
fbref_george-bello__arminia,George Bello,george bello,,USA,DF,,,,fbref,george-bello__arminia
fbref_gonzalo-castro__arminia,Gonzalo Castro,gonzalo castro,,GER,"MF,FW",,,,fbref,gonzalo-castro__arminia
fbref_guilherme-ramos__arminia,Guilherme Ramos,guilherme ramos,,POR,DF,,,,fbref,guilherme-ramos__arminia
fbref_janni-serra__arminia,Janni Serra,janni serra,,GER,FW,,,,fbref,janni-serra__arminia
fbref_lennart-marten-czyborra__arminia,Lennart-Marten Czyborra,lennart-marten czyborra,,GER,DF,,,,fbref,lennart-marten-czyborra__arminia
fbref_patrick-wimmer__arminia,Patrick Wimmer,patrick wimmer,,AUT,"MF,FW",,,,fbref,patrick-wimmer__arminia
fbref_robin-hack__arminia,Robin Hack,robin hack,,GER,"MF,FW",,,,fbref,robin-hack__arminia
fbref_sebastian-vasiliadis__arminia,Sebastian Vasiliadis,sebastian vasiliadis,,GRE,MF,,,,fbref,sebastian-vasiliadis__arminia
fbref_andi-zeqiri__augsburg,Andi Zeqiri,andi zeqiri,,SUI,FW,,,,fbref,andi-zeqiri__augsburg
fbref_arne-maier__augsburg,Arne Maier,arne maier,,GER,MF,,,,fbref,arne-maier__augsburg
fbref_frederik-winther__augsburg,Frederik Winther,frederik winther,,DEN,DF,,,,fbref,frederik-winther__augsburg
fbref_lasse-gunther__augsburg,Lasse Günther,lasse gunther,,GER,MF,,,,fbref,lasse-gunther__augsburg
fbref_niklas-dorsch__augsburg,Niklas Dorsch,niklas dorsch,,GER,MF,,,,fbref,niklas-dorsch__augsburg
fbref_ricardo-pepi__augsburg,Ricardo Pepi,ricardo pepi,,USA,"FW,MF",,,,fbref,ricardo-pepi__augsburg
fbref_sergio-cordova__augsburg,Sergio Córdova,sergio cordova,,VEN,FW,,,,fbref,sergio-cordova__augsburg
fbref_dayot-upamecano__bayern-munich,Dayot Upamecano,dayot upamecano,,FRA,DF,,,,fbref,dayot-upamecano__bayern-munich
fbref_gabriel-vidovic__bayern-munich,Gabriel Vidovic,gabriel vidovic,,CRO,MF,,,,fbref,gabriel-vidovic__bayern-munich
fbref_lucas-copado__bayern-munich,Lucas Copado,lucas copado,,GER,FW,,,,fbref,lucas-copado__bayern-munich
fbref_malik-tillman__bayern-munich,Malik Tillman,malik tillman,,USA,MF,,,,fbref,malik-tillman__bayern-munich
fbref_marcel-sabitzer__bayern-munich,Marcel Sabitzer,marcel sabitzer,,AUT,"MF,DF",,,,fbref,marcel-sabitzer__bayern-munich
fbref_omar-richards__bayern-munich,Omar Richards,omar richards,,ENG,"DF,MF",,,,fbref,omar-richards__bayern-munich
fbref_paul-wanner__bayern-munich,Paul Wanner,paul wanner,,AUT,MF,,,,fbref,paul-wanner__bayern-munich
fbref_anthony-losilla__bochum,Anthony Losilla,anthony losilla,,FRA,MF,,,,fbref,anthony-losilla__bochum
fbref_armel-bella-kotchap__bochum,Armel Bella Kotchap,armel bella kotchap,,GER,DF,,,,fbref,armel-bella-kotchap__bochum
fbref_christopher-antwi-adjei__bochum,Christopher Antwi-Adjei,christopher antwi-adjei,,GHA,"FW,MF",,,,fbref,christopher-antwi-adjei__bochum
fbref_cristian-gamboa__bochum,Cristian Gamboa,cristian gamboa,,CRC,DF,,,,fbref,cristian-gamboa__bochum
fbref_danilo-soares__bochum,Danilo Soares,danilo soares,,BRA,DF,,,,fbref,danilo-soares__bochum
fbref_danny-blum__bochum,Danny Blum,danny blum,,GER,FW,,,,fbref,danny-blum__bochum
fbref_eduard-lowen__bochum,Eduard Löwen,eduard lowen,,GER,MF,,,,fbref,eduard-lowen__bochum
fbref_elvis-rexhbecaj__bochum,Elvis Rexhbeçaj,elvis rexhbecaj,,KVX,MF,,,,fbref,elvis-rexhbecaj__bochum
fbref_erhan-masovic__bochum,Erhan Mašović,erhan masovic,,SRB,DF,,,,fbref,erhan-masovic__bochum
fbref_gerrit-holtmann__bochum,Gerrit Holtmann,gerrit holtmann,,PHI,"FW,MF",,,,fbref,gerrit-holtmann__bochum
fbref_herbert-bockhorn__bochum,Herbert Bockhorn,herbert bockhorn,,UGA,"DF,MF",,,,fbref,herbert-bockhorn__bochum
fbref_jurgen-locadia__bochum,Jürgen Locadia,jurgen locadia,,CUW,FW,,,,fbref,jurgen-locadia__bochum
fbref_kostas-stafylidis__bochum,Kostas Stafylidis,kostas stafylidis,,GRE,"DF,MF",,,,fbref,kostas-stafylidis__bochum
fbref_luis-hartwig__bochum,Luis Hartwig,luis hartwig,,GER,FW,,,,fbref,luis-hartwig__bochum
fbref_maxim-leitsch__bochum,Maxim Leitsch,maxim leitsch,,GER,DF,,,,fbref,maxim-leitsch__bochum
fbref_milos-pantovic__bochum,Miloš Pantović,milos pantovic,,SRB,"MF,FW",,,,fbref,milos-pantovic__bochum
fbref_patrick-osterhage__bochum,Patrick Osterhage,patrick osterhage,,GER,MF,,,,fbref,patrick-osterhage__bochum
fbref_robert-tesche__bochum,Robert Tesche,robert tesche,,GER,MF,,,,fbref,robert-tesche__bochum
fbref_saulo-decarli__bochum,Saulo Decarli,saulo decarli,,SUI,DF,,,,fbref,saulo-decarli__bochum
fbref_sebastian-polter__bochum,Sebastian Polter,sebastian polter,,GER,FW,,,,fbref,sebastian-polter__bochum
fbref_silvere-ganvoula-m-boussy__bochum,Silvère Ganvoula M'Boussy,silvere ganvoula m boussy,,CGO,FW,,,,fbref,silvere-ganvoula-m-boussy__bochum
fbref_simon-zoller__bochum,Simon Zoller,simon zoller,,GER,"FW,MF",,,,fbref,simon-zoller__bochum
fbref_soma-novothny__bochum,Soma Novothny,soma novothny,,HUN,FW,,,,fbref,soma-novothny__bochum
fbref_takuma-asano__bochum,Takuma Asano,takuma asano,,JPN,"FW,MF",,,,fbref,takuma-asano__bochum
fbref_tarsis-bonga__bochum,Tarsis Bonga,tarsis bonga,,GER,"FW,MF",,,,fbref,tarsis-bonga__bochum
fbref_vassilis-lambropoulos__bochum,Vassilis Lambropoulos,vassilis lambropoulos,,GRE,DF,,,,fbref,vassilis-lambropoulos__bochum
fbref_antonios-papadopoulos__dortmund,Antonios Papadopoulos,antonios papadopoulos,,GER,"DF,MF",,,,fbref,antonios-papadopoulos__dortmund
fbref_donyell-malen__dortmund,Donyell Malen,donyell malen,,NED,FW,,,,fbref,donyell-malen__dortmund
fbref_immanuel-pherai__dortmund,Immanuel Pherai,immanuel pherai,,SUR,"FW,MF",,,,fbref,immanuel-pherai__dortmund
fbref_jamie-gittens__dortmund,Jamie Gittens,jamie gittens,,ENG,MF,,,,fbref,jamie-gittens__dortmund
fbref_lennard-maloney__dortmund,Lennard Maloney,lennard maloney,,USA,"DF,MF",,,,fbref,lennard-maloney__dortmund
fbref_lion-semic__dortmund,Lion Semić,lion semic,,GER,DF,,,,fbref,lion-semic__dortmund
fbref_marin-pongracic__dortmund,Marin Pongračić,marin pongracic,,CRO,DF,,,,fbref,marin-pongracic__dortmund
fbref_marius-wolf__dortmund,Marius Wolf,marius wolf,,GER,"MF,DF",,,,fbref,marius-wolf__dortmund
fbref_tom-rothe__dortmund,Tom Rothe,tom rothe,,GER,MF,,,,fbref,tom-rothe__dortmund
fbref_ansgar-knauff__eintracht-frankfurt,Ansgar Knauff,ansgar knauff,,GER,MF,,,,fbref,ansgar-knauff__eintracht-frankfurt
fbref_christopher-lenz__eintracht-frankfurt,Christopher Lenz,christopher lenz,,GER,"MF,DF",,,,fbref,christopher-lenz__eintracht-frankfurt
fbref_goncalo-paciencia__eintracht-frankfurt,Gonçalo Paciência,goncalo paciencia,,POR,FW,,,,fbref,goncalo-paciencia__eintracht-frankfurt
fbref_jens-petter-hauge__eintracht-frankfurt,Jens Petter Hauge,jens petter hauge,,NOR,"MF,FW",,,,fbref,jens-petter-hauge__eintracht-frankfurt
fbref_jesper-lindstrom__eintracht-frankfurt,Jesper Lindstrøm,jesper lindstrom,,DEN,"MF,FW",,,,fbref,jesper-lindstrom__eintracht-frankfurt
fbref_kristijan-jakic__eintracht-frankfurt,Kristijan Jakić,kristijan jakic,,CRO,MF,,,,fbref,kristijan-jakic__eintracht-frankfurt
fbref_rafael-borre__eintracht-frankfurt,Rafael Borré,rafael borre,,COL,FW,,,,fbref,rafael-borre__eintracht-frankfurt
fbref_sam-lammers__eintracht-frankfurt,Sam Lammers,sam lammers,,NED,FW,,,,fbref,sam-lammers__eintracht-frankfurt
fbref_hugo-siquet__freiburg,Hugo Siquet,hugo siquet,,BEL,"DF,MF",,,,fbref,hugo-siquet__freiburg
fbref_kevin-schade__freiburg,Kevin Schade,kevin schade,,GER,"MF,FW",,,,fbref,kevin-schade__freiburg
